time,sensor_id,port,x,y,z,temperature
2020-10-13 12:13:41.963898,105.0,1.0,8213.0,3487.0,-13070,0.0
2020-10-13 12:13:42.010630,105.0,1.0,8258.0,3805.0,-12898,0.0
2020-10-13 12:13:42.073267,105.0,1.0,8272.0,3359.0,-13357,0.0
2020-10-13 12:13:42.151363,105.0,1.0,8149.0,3425.0,-13102,0.0
2020-10-13 12:13:42.245107,105.0,1.0,8243.0,3479.0,-12846,0.0
2020-10-13 12:13:42.291977,105.0,1.0,8308.0,3346.0,-13175,0.0
2020-10-13 12:13:42.370069,105.0,1.0,8294.0,3623.0,-13142,0.0
2020-10-13 12:13:42.525969,105.0,1.0,8100.0,3500.0,-12942,0.0
2020-10-13 12:13:42.588497,105.0,1.0,8190.0,3470.0,-13108,0.0
2020-10-13 12:13:42.650940,105.0,1.0,8114.0,3404.0,-12996,0.0
2020-10-13 12:13:42.807523,105.0,1.0,8374.0,3639.0,-13338,0.0
2020-10-13 12:13:42.885264,105.0,1.0,8247.0,3440.0,-12985,0.0
2020-10-13 12:13:42.979444,105.0,1.0,7992.0,3658.0,-12963,0.0
2020-10-13 12:13:43.041800,105.0,1.0,8242.0,3491.0,-13222,0.0
2020-10-13 12:13:43.150868,105.0,1.0,8224.0,3551.0,-13335,0.0
2020-10-13 12:13:43.245140,105.0,1.0,8296.0,3702.0,-13042,0.0
2020-10-13 12:13:43.369816,105.0,1.0,8470.0,3161.0,-13545,0.0
2020-10-13 12:13:43.447950,105.0,1.0,8324.0,3340.0,-13379,0.0
2020-10-13 12:13:43.588592,105.0,1.0,8129.0,3661.0,-12838,0.0
2020-10-13 12:13:43.635319,105.0,1.0,8078.0,3498.0,-13347,0.0
2020-10-13 12:13:43.682150,105.0,1.0,7905.0,3184.0,-12820,0.0
2020-10-13 12:13:43.760311,105.0,1.0,8157.0,3676.0,-12974,0.0
2020-10-13 12:13:43.791588,105.0,1.0,8249.0,3311.0,-13303,0.0
2020-10-13 12:13:43.869778,105.0,1.0,8186.0,3544.0,-13347,0.0
2020-10-13 12:13:43.916306,105.0,1.0,8313.0,3657.0,-13209,0.0
2020-10-13 12:13:44.041613,105.0,1.0,8262.0,3319.0,-13463,0.0
2020-10-13 12:13:44.310730,105.0,1.0,8337.0,3765.0,-12862,0.0
2020-10-13 12:13:44.373223,105.0,1.0,8025.0,3405.0,-13027,0.0
2020-10-13 12:13:44.419755,105.0,1.0,8232.0,3282.0,-13856,0.0
2020-10-13 12:13:44.513478,105.0,1.0,8196.0,3539.0,-13400,0.0
2020-10-13 12:13:44.654374,105.0,1.0,8109.0,3438.0,-13602,0.0
2020-10-13 12:13:44.826161,105.0,1.0,8274.0,3737.0,-13023,0.0
2020-10-13 12:13:44.841523,105.0,1.0,8022.0,3525.0,-13025,0.0
2020-10-13 12:13:45.000317,105.0,1.0,8217.0,3582.0,-13145,0.0
2020-10-13 12:13:45.094050,105.0,1.0,8231.0,3607.0,-13002,0.0
2020-10-13 12:13:45.172147,105.0,1.0,8388.0,3462.0,-13269,0.0
2020-10-13 12:13:45.234339,105.0,1.0,8101.0,3484.0,-13302,0.0
2020-10-13 12:13:45.281495,105.0,1.0,8140.0,3443.0,-13249,0.0
2020-10-13 12:13:45.438329,105.0,1.0,8241.0,3529.0,-13262,0.0
2020-10-13 12:13:45.469566,105.0,1.0,8287.0,3486.0,-13314,0.0
2020-10-13 12:13:45.547955,105.0,1.0,8278.0,3278.0,-13507,0.0
2020-10-13 12:13:45.579117,105.0,1.0,8318.0,3518.0,-13099,0.0
2020-10-13 12:13:45.594507,105.0,1.0,8320.0,3539.0,-13250,0.0
2020-10-13 12:13:45.688272,105.0,1.0,8160.0,3673.0,-13364,0.0
2020-10-13 12:13:45.782005,105.0,1.0,8205.0,3582.0,-13138,0.0
2020-10-13 12:13:45.922837,105.0,1.0,8345.0,3462.0,-13311,0.0
2020-10-13 12:13:46.000702,105.0,1.0,8219.0,3487.0,-13418,0.0
2020-10-13 12:13:46.188466,105.0,1.0,8211.0,3469.0,-13181,0.0
2020-10-13 12:13:46.344610,105.0,1.0,8320.0,3585.0,-13215,0.0
2020-10-13 12:13:46.485279,105.0,1.0,8328.0,3417.0,-13501,0.0
2020-10-13 12:13:46.547444,105.0,1.0,8229.0,3527.0,-13238,0.0
2020-10-13 12:13:46.610186,105.0,1.0,8145.0,3447.0,-13176,0.0
2020-10-13 12:13:46.672731,105.0,1.0,8257.0,3688.0,-13319,0.0
2020-10-13 12:13:46.830250,105.0,1.0,8296.0,3536.0,-13428,0.0
2020-10-13 12:13:46.877148,105.0,1.0,8237.0,3253.0,-13227,0.0
2020-10-13 12:13:46.955646,105.0,1.0,8105.0,3470.0,-12903,0.0
2020-10-13 12:13:47.064981,105.0,1.0,8127.0,3608.0,-12778,0.0
2020-10-13 12:13:47.221204,105.0,1.0,8093.0,3637.0,-13081,0.0
2020-10-13 12:13:47.338624,105.0,1.0,8159.0,3527.0,-13117,0.0
2020-10-13 12:13:47.401993,105.0,1.0,8217.0,3554.0,-13014,0.0
2020-10-13 12:13:47.480468,105.0,1.0,8295.0,3417.0,-13450,0.0
2020-10-13 12:13:47.511675,105.0,1.0,8276.0,3332.0,-13164,0.0
2020-10-13 12:13:47.574194,105.0,1.0,8143.0,3427.0,-12886,0.0
2020-10-13 12:13:47.730275,105.0,1.0,8095.0,3621.0,-13284,0.0
2020-10-13 12:13:47.808183,105.0,1.0,8407.0,3634.0,-13403,0.0
2020-10-13 12:13:47.901912,105.0,1.0,8106.0,3444.0,-13032,0.0
2020-10-13 12:13:48.027219,105.0,1.0,8124.0,3484.0,-13366,0.0
2020-10-13 12:13:48.089368,105.0,1.0,8153.0,3665.0,-13324,0.0
2020-10-13 12:13:48.183510,105.0,1.0,8310.0,3379.0,-13093,0.0
2020-10-13 12:13:48.311037,105.0,1.0,8003.0,3636.0,-13134,0.0
2020-10-13 12:13:48.373492,105.0,1.0,8340.0,3415.0,-13016,0.0
2020-10-13 12:13:48.451343,105.0,1.0,8026.0,3599.0,-13373,0.0
2020-10-13 12:13:48.592266,105.0,1.0,8325.0,3528.0,-13447,0.0
2020-10-13 12:13:48.701591,105.0,1.0,8123.0,3434.0,-13023,0.0
2020-10-13 12:13:48.732525,105.0,1.0,8117.0,3496.0,-13401,0.0
2020-10-13 12:13:48.873121,105.0,1.0,8203.0,3577.0,-12958,0.0
2020-10-13 12:13:48.935621,105.0,1.0,8238.0,3452.0,-13141,0.0
2020-10-13 12:13:48.982721,105.0,1.0,8201.0,3593.0,-13403,0.0
2020-10-13 12:13:49.217127,105.0,1.0,8349.0,3637.0,-13194,0.0
2020-10-13 12:13:49.248038,105.0,1.0,8183.0,3446.0,-13246,0.0
2020-10-13 12:13:49.329970,105.0,1.0,8098.0,3542.0,-13258,0.0
2020-10-13 12:13:49.440850,105.0,1.0,8283.0,3548.0,-13218,0.0
2020-10-13 12:13:49.518955,105.0,1.0,8135.0,3443.0,-12745,0.0
2020-10-13 12:13:49.722365,105.0,1.0,8269.0,3457.0,-13072,0.0
2020-10-13 12:13:49.847002,105.0,1.0,8165.0,3361.0,-13234,0.0
2020-10-13 12:13:49.987593,105.0,1.0,8148.0,3570.0,-13305,0.0
2020-10-13 12:13:50.159758,105.0,1.0,8134.0,3322.0,-13194,0.0
2020-10-13 12:13:50.206570,105.0,1.0,8200.0,3490.0,-13117,0.0
2020-10-13 12:13:50.269152,105.0,1.0,8245.0,3632.0,-13080,0.0
2020-10-13 12:13:50.581502,105.0,1.0,8179.0,3522.0,-13245,0.0
2020-10-13 12:13:50.737695,105.0,1.0,8033.0,3366.0,-12895,0.0
2020-10-13 12:13:50.799864,105.0,1.0,8291.0,3630.0,-13278,0.0
2020-10-13 12:13:50.940822,105.0,1.0,8348.0,3462.0,-13335,0.0
2020-10-13 12:13:51.081370,105.0,1.0,8240.0,3465.0,-13336,0.0
2020-10-13 12:13:51.112294,105.0,1.0,8468.0,3460.0,-13388,0.0
2020-10-13 12:13:51.237447,105.0,1.0,8229.0,3538.0,-12907,0.0
2020-10-13 12:13:51.253165,105.0,1.0,8299.0,3389.0,-13336,0.0
2020-10-13 12:13:51.284168,105.0,1.0,8378.0,3573.0,-13477,0.0
2020-10-13 12:13:51.377887,105.0,1.0,8355.0,3314.0,-13314,0.0
2020-10-13 12:13:51.456252,105.0,1.0,8164.0,3409.0,-13398,0.0
2020-10-13 12:13:51.502863,105.0,1.0,8159.0,3434.0,-13262,0.0
2020-10-13 12:13:51.580970,105.0,1.0,8088.0,3498.0,-13237,0.0
2020-10-13 12:13:51.721826,105.0,1.0,8167.0,3608.0,-12823,0.0
2020-10-13 12:13:51.815539,105.0,1.0,8156.0,3332.0,-13244,0.0
2020-10-13 12:13:51.893614,105.0,1.0,8023.0,3365.0,-13184,0.0
2020-10-13 12:13:51.956163,105.0,1.0,8260.0,3444.0,-12728,0.0
2020-10-13 12:13:52.081110,105.0,1.0,8106.0,3556.0,-13606,0.0
2020-10-13 12:13:52.127727,105.0,1.0,8131.0,3404.0,-13109,0.0
2020-10-13 12:13:52.174829,105.0,1.0,8135.0,3323.0,-13070,0.0
2020-10-13 12:13:52.283926,105.0,1.0,8266.0,3747.0,-12797,0.0
2020-10-13 12:13:52.283926,105.0,1.0,8302.0,3529.0,-13014,0.0
2020-10-13 12:13:52.362000,105.0,1.0,8238.0,3641.0,-13323,0.0
2020-10-13 12:13:52.502640,105.0,1.0,8286.0,3735.0,-13235,0.0
2020-10-13 12:13:52.690109,105.0,1.0,7942.0,3403.0,-13100,0.0
2020-10-13 12:13:52.768367,105.0,1.0,8199.0,3562.0,-13603,0.0
2020-10-13 12:13:52.830639,105.0,1.0,8159.0,3415.0,-13340,0.0
2020-10-13 12:13:52.987150,105.0,1.0,8266.0,3637.0,-13482,0.0
2020-10-13 12:13:53.080582,105.0,1.0,8196.0,3275.0,-13009,0.0
2020-10-13 12:13:53.221568,105.0,1.0,8199.0,3532.0,-13239,0.0
2020-10-13 12:13:53.330548,105.0,1.0,8122.0,3649.0,-13066,0.0
2020-10-13 12:13:53.487026,105.0,1.0,8345.0,3747.0,-12911,0.0
2020-10-13 12:13:53.565040,105.0,1.0,8072.0,3321.0,-13282,0.0
2020-10-13 12:13:53.627365,105.0,1.0,8405.0,3649.0,-13070,0.0
2020-10-13 12:13:53.783896,105.0,1.0,8078.0,3232.0,-13254,0.0
2020-10-13 12:13:53.908885,105.0,1.0,8137.0,3311.0,-13058,0.0
2020-10-13 12:13:53.940140,105.0,1.0,8183.0,3378.0,-13499,0.0
2020-10-13 12:13:54.002273,105.0,1.0,8043.0,3576.0,-13105,0.0
2020-10-13 12:13:54.096336,105.0,1.0,8152.0,3609.0,-13204,0.0
2020-10-13 12:13:54.174440,105.0,1.0,8176.0,3416.0,-13197,0.0
2020-10-13 12:13:54.220970,105.0,1.0,8323.0,3563.0,-13164,0.0
2020-10-13 12:13:54.330639,105.0,1.0,8509.0,3336.0,-13975,0.0
2020-10-13 12:13:54.471325,105.0,1.0,8223.0,3681.0,-13348,0.0
2020-10-13 12:13:54.533398,105.0,1.0,8397.0,3488.0,-13254,0.0
2020-10-13 12:13:54.627465,105.0,1.0,8296.0,3428.0,-13666,0.0
2020-10-13 12:13:54.783601,105.0,1.0,8063.0,3496.0,-13354,0.0
2020-10-13 12:13:54.846063,105.0,1.0,8258.0,3744.0,-13103,0.0
2020-10-13 12:13:54.896391,105.0,1.0,8119.0,3625.0,-12855,0.0
2020-10-13 12:13:55.006043,105.0,1.0,8245.0,3442.0,-13655,0.0
2020-10-13 12:13:55.256052,105.0,1.0,8319.0,3732.0,-13276,0.0
2020-10-13 12:13:55.271352,105.0,1.0,8327.0,3477.0,-13164,0.0
2020-10-13 12:13:55.349739,105.0,1.0,8201.0,3532.0,-13645,0.0
2020-10-13 12:13:55.459063,105.0,1.0,8161.0,3832.0,-13563,0.0
2020-10-13 12:13:55.568161,105.0,1.0,8138.0,3585.0,-13048,0.0
2020-10-13 12:13:55.724696,105.0,1.0,8206.0,3622.0,-12948,0.0
2020-10-13 12:13:55.755842,105.0,1.0,8300.0,3493.0,-13186,0.0
2020-10-13 12:13:55.771243,105.0,1.0,8147.0,3636.0,-13202,0.0
2020-10-13 12:13:55.802495,105.0,1.0,8205.0,3410.0,-13702,0.0
2020-10-13 12:13:55.864970,105.0,1.0,8184.0,3505.0,-13615,0.0
2020-10-13 12:13:56.021137,105.0,1.0,8135.0,3597.0,-13505,0.0
2020-10-13 12:13:56.052418,105.0,1.0,8272.0,3532.0,-13374,0.0
2020-10-13 12:13:56.146108,105.0,1.0,8019.0,3550.0,-12957,0.0
2020-10-13 12:13:56.333566,105.0,1.0,8139.0,3320.0,-13156,0.0
2020-10-13 12:13:56.443236,105.0,1.0,8342.0,3780.0,-13008,0.0
2020-10-13 12:13:56.599327,105.0,1.0,8389.0,3336.0,-13474,0.0
2020-10-13 12:13:56.677270,105.0,1.0,8242.0,3598.0,-13296,0.0
2020-10-13 12:13:56.817824,105.0,1.0,8102.0,3346.0,-13125,0.0
2020-10-13 12:13:56.943134,105.0,1.0,8139.0,3808.0,-13124,0.0
2020-10-13 12:13:56.974038,105.0,1.0,8271.0,3584.0,-13224,0.0
2020-10-13 12:13:57.036524,105.0,1.0,8214.0,3651.0,-13233,0.0
2020-10-13 12:13:57.146174,105.0,1.0,8191.0,3382.0,-13056,0.0
2020-10-13 12:13:57.239973,105.0,1.0,8181.0,3597.0,-13378,0.0
2020-10-13 12:13:57.318003,105.0,1.0,8089.0,3368.0,-13229,0.0
2020-10-13 12:13:57.489847,105.0,1.0,8267.0,3401.0,-13252,0.0
2020-10-13 12:13:57.864895,105.0,1.0,8128.0,3599.0,-13182,0.0
2020-10-13 12:13:57.911553,105.0,1.0,8147.0,3471.0,-12969,0.0
2020-10-13 12:13:57.958508,105.0,1.0,8175.0,3369.0,-13354,0.0
2020-10-13 12:13:58.005339,105.0,1.0,8144.0,3443.0,-13050,0.0
2020-10-13 12:13:58.020968,105.0,1.0,8143.0,3645.0,-13031,0.0
2020-10-13 12:13:58.145641,105.0,1.0,8172.0,3358.0,-13568,0.0
2020-10-13 12:13:58.177202,105.0,1.0,8307.0,3561.0,-13214,0.0
2020-10-13 12:13:58.224185,105.0,1.0,8413.0,3450.0,-13183,0.0
2020-10-13 12:13:58.286269,105.0,1.0,8405.0,3180.0,-13158,0.0
2020-10-13 12:13:58.442742,105.0,1.0,8194.0,3367.0,-13314,0.0
2020-10-13 12:13:58.536374,105.0,1.0,7942.0,3798.0,-13314,0.0
2020-10-13 12:13:58.567701,105.0,1.0,8152.0,3862.0,-12833,0.0
2020-10-13 12:13:58.746401,105.0,1.0,8257.0,3624.0,-13487,0.0
2020-10-13 12:13:58.824779,105.0,1.0,8183.0,3596.0,-13356,0.0
2020-10-13 12:13:58.886992,105.0,1.0,8199.0,3512.0,-13331,0.0
2020-10-13 12:13:58.949760,105.0,1.0,8315.0,3418.0,-13565,0.0
2020-10-13 12:13:59.012079,105.0,1.0,8300.0,3363.0,-13739,0.0
2020-10-13 12:13:59.090371,105.0,1.0,8088.0,3689.0,-13246,0.0
2020-10-13 12:13:59.168436,105.0,1.0,8131.0,3555.0,-13462,0.0
2020-10-13 12:13:59.293426,105.0,1.0,8164.0,3567.0,-13090,0.0
2020-10-13 12:13:59.324366,105.0,1.0,8069.0,3380.0,-13125,0.0
2020-10-13 12:13:59.480964,105.0,1.0,8228.0,3616.0,-13276,0.0
2020-10-13 12:13:59.731530,105.0,1.0,8002.0,3389.0,-13445,0.0
2020-10-13 12:13:59.793984,105.0,1.0,8216.0,3309.0,-13577,0.0
2020-10-13 12:13:59.871831,105.0,1.0,8002.0,3484.0,-13664,0.0
2020-10-13 12:13:59.887717,105.0,1.0,8005.0,3413.0,-13140,0.0
2020-10-13 12:14:00.012670,105.0,1.0,8334.0,3683.0,-13109,0.0
2020-10-13 12:14:00.043990,105.0,1.0,8242.0,3569.0,-13819,0.0
2020-10-13 12:14:00.106462,105.0,1.0,8151.0,3556.0,-13246,0.0
2020-10-13 12:14:00.168683,105.0,1.0,8057.0,3479.0,-13353,0.0
2020-10-13 12:14:00.231402,105.0,1.0,8246.0,3447.0,-13250,0.0
2020-10-13 12:14:00.246739,105.0,1.0,8304.0,3529.0,-13718,0.0
2020-10-13 12:14:00.278373,105.0,1.0,8149.0,3513.0,-13400,0.0
2020-10-13 12:14:00.325161,105.0,1.0,8102.0,3400.0,-12822,0.0
2020-10-13 12:14:00.492933,105.0,1.0,8146.0,3676.0,-13242,0.0
2020-10-13 12:14:00.571141,105.0,1.0,8219.0,3538.0,-13385,0.0
2020-10-13 12:14:00.711695,105.0,1.0,8238.0,3475.0,-13090,0.0
2020-10-13 12:14:00.836611,105.0,1.0,8148.0,3287.0,-13024,0.0
2020-10-13 12:14:00.899092,105.0,1.0,8026.0,3652.0,-13159,0.0
2020-10-13 12:14:00.945684,105.0,1.0,8347.0,3531.0,-13341,0.0
2020-10-13 12:14:00.976892,105.0,1.0,8236.0,3296.0,-12937,0.0
2020-10-13 12:14:01.024015,105.0,1.0,8114.0,3483.0,-13282,0.0
2020-10-13 12:14:01.102146,105.0,1.0,8247.0,3676.0,-13202,0.0
2020-10-13 12:14:01.149037,105.0,1.0,8179.0,3679.0,-13535,0.0
2020-10-13 12:14:01.195875,105.0,1.0,7997.0,3316.0,-13314,0.0
2020-10-13 12:14:01.305345,105.0,1.0,8224.0,3596.0,-13352,0.0
2020-10-13 12:14:01.414559,105.0,1.0,8331.0,3470.0,-13146,0.0
2020-10-13 12:14:01.445562,105.0,1.0,8319.0,3591.0,-13248,0.0
2020-10-13 12:14:01.555113,105.0,1.0,8073.0,3242.0,-13503,0.0
2020-10-13 12:14:01.648919,105.0,1.0,8250.0,3653.0,-13482,0.0
2020-10-13 12:14:01.695889,105.0,1.0,8214.0,3515.0,-13315,0.0
2020-10-13 12:14:01.773848,105.0,1.0,8123.0,3444.0,-13116,0.0
2020-10-13 12:14:01.883231,105.0,1.0,8176.0,3329.0,-12941,0.0
2020-10-13 12:14:01.914513,105.0,1.0,8248.0,3498.0,-13400,0.0
2020-10-13 12:14:01.976693,105.0,1.0,7988.0,3473.0,-13002,0.0
2020-10-13 12:14:02.039176,105.0,1.0,8081.0,3451.0,-13216,0.0
2020-10-13 12:14:02.117620,105.0,1.0,8297.0,3636.0,-12964,0.0
2020-10-13 12:14:02.164336,105.0,1.0,8257.0,3447.0,-13540,0.0
2020-10-13 12:14:02.211297,105.0,1.0,8084.0,3538.0,-13278,0.0
2020-10-13 12:14:02.273777,105.0,1.0,8278.0,3319.0,-13441,0.0
2020-10-13 12:14:02.305035,105.0,1.0,8077.0,3502.0,-12940,0.0
2020-10-13 12:14:02.320558,105.0,1.0,8102.0,3558.0,-13167,0.0
2020-10-13 12:14:02.414390,105.0,1.0,8208.0,3714.0,-13072,0.0
2020-10-13 12:14:02.429713,105.0,1.0,8131.0,3450.0,-12983,0.0
2020-10-13 12:14:02.492197,105.0,1.0,8378.0,3447.0,-13347,0.0
2020-10-13 12:14:02.570631,105.0,1.0,8246.0,3345.0,-13782,0.0
2020-10-13 12:14:02.664331,105.0,1.0,8393.0,3373.0,-13090,0.0
2020-10-13 12:14:02.820242,105.0,1.0,8137.0,3667.0,-13036,0.0
2020-10-13 12:14:02.867381,105.0,1.0,8139.0,3537.0,-12898,0.0
2020-10-13 12:14:02.945453,105.0,1.0,8285.0,3618.0,-13220,0.0
2020-10-13 12:14:03.038952,105.0,1.0,8322.0,3294.0,-13453,0.0
2020-10-13 12:14:03.117352,105.0,1.0,8359.0,3609.0,-13161,0.0
2020-10-13 12:14:03.179805,105.0,1.0,8294.0,3480.0,-13460,0.0
2020-10-13 12:14:03.257891,105.0,1.0,8077.0,3473.0,-13222,0.0
2020-10-13 12:14:03.320503,105.0,1.0,8225.0,3468.0,-13083,0.0
2020-10-13 12:14:03.476389,105.0,1.0,8221.0,3418.0,-13038,0.0
2020-10-13 12:14:03.585653,105.0,1.0,8174.0,3600.0,-12955,0.0
2020-10-13 12:14:03.648467,105.0,1.0,8045.0,3396.0,-13675,0.0
2020-10-13 12:14:03.788769,105.0,1.0,8252.0,3253.0,-13685,0.0
2020-10-13 12:14:03.866930,105.0,1.0,8328.0,3609.0,-13372,0.0
2020-10-13 12:14:03.898120,105.0,1.0,8322.0,3523.0,-13331,0.0
2020-10-13 12:14:03.992176,105.0,1.0,8149.0,3453.0,-13146,0.0
2020-10-13 12:14:04.116809,105.0,1.0,8138.0,3339.0,-13323,0.0
2020-10-13 12:14:04.195272,105.0,1.0,8034.0,3413.0,-13219,0.0
2020-10-13 12:14:04.241781,105.0,1.0,8193.0,3416.0,-13015,0.0
2020-10-13 12:14:04.304565,105.0,1.0,8271.0,3670.0,-13439,0.0
2020-10-13 12:14:04.429496,105.0,1.0,8359.0,3625.0,-13609,0.0
2020-10-13 12:14:04.444864,105.0,1.0,8141.0,3242.0,-13151,0.0
2020-10-13 12:14:04.522970,105.0,1.0,8202.0,3450.0,-13533,0.0
2020-10-13 12:14:04.820142,105.0,1.0,8195.0,3479.0,-13347,0.0
2020-10-13 12:14:04.835502,105.0,1.0,8149.0,3425.0,-13323,0.0
2020-10-13 12:14:04.929459,105.0,1.0,8188.0,3537.0,-13040,0.0
2020-10-13 12:14:05.038672,105.0,1.0,8122.0,3208.0,-13104,0.0
2020-10-13 12:14:05.085674,105.0,1.0,8098.0,3455.0,-12996,0.0
2020-10-13 12:14:05.148097,105.0,1.0,8182.0,3576.0,-13190,0.0
2020-10-13 12:14:05.319989,105.0,1.0,8137.0,3312.0,-12952,0.0
2020-10-13 12:14:05.413676,105.0,1.0,7943.0,3345.0,-13133,0.0
2020-10-13 12:14:05.475885,105.0,1.0,8023.0,3557.0,-13388,0.0
2020-10-13 12:14:05.554251,105.0,1.0,8277.0,3516.0,-13297,0.0
2020-10-13 12:14:05.632086,105.0,1.0,8253.0,3239.0,-13319,0.0
2020-10-13 12:14:05.835500,105.0,1.0,8006.0,3458.0,-13075,0.0
2020-10-13 12:14:05.866791,105.0,1.0,8186.0,3483.0,-13541,0.0
2020-10-13 12:14:05.991734,105.0,1.0,8035.0,3391.0,-13245,0.0
2020-10-13 12:14:06.179096,105.0,1.0,8120.0,3521.0,-13112,0.0
2020-10-13 12:14:06.370033,105.0,1.0,8060.0,3490.0,-13534,0.0
2020-10-13 12:14:06.385382,105.0,1.0,8313.0,3516.0,-13667,0.0
2020-10-13 12:14:06.479392,105.0,1.0,8302.0,3404.0,-13219,0.0
2020-10-13 12:14:06.573132,105.0,1.0,8358.0,3121.0,-13806,0.0
2020-10-13 12:14:06.682228,105.0,1.0,8253.0,3361.0,-13645,0.0
2020-10-13 12:14:06.713751,105.0,1.0,8121.0,3507.0,-13254,0.0
2020-10-13 12:14:06.776295,105.0,1.0,8092.0,3619.0,-13225,0.0
2020-10-13 12:14:06.885590,105.0,1.0,8211.0,3727.0,-13191,0.0
2020-10-13 12:14:07.026217,105.0,1.0,8085.0,3455.0,-13309,0.0
2020-10-13 12:14:07.104242,105.0,1.0,8364.0,3557.0,-13452,0.0
2020-10-13 12:14:07.213727,105.0,1.0,8280.0,3514.0,-13517,0.0
2020-10-13 12:14:07.260163,105.0,1.0,8151.0,3605.0,-13173,0.0
2020-10-13 12:14:07.369795,105.0,1.0,8068.0,3472.0,-13223,0.0
2020-10-13 12:14:07.385155,105.0,1.0,7940.0,3525.0,-12886,0.0
2020-10-13 12:14:07.447669,105.0,1.0,8161.0,3613.0,-13242,0.0
2020-10-13 12:14:07.557039,105.0,1.0,8238.0,3474.0,-13027,0.0
2020-10-13 12:14:07.650740,105.0,1.0,8379.0,3598.0,-13414,0.0
2020-10-13 12:14:07.744464,105.0,1.0,7971.0,3462.0,-13108,0.0
2020-10-13 12:14:07.951365,105.0,1.0,8415.0,3480.0,-13234,0.0
2020-10-13 12:14:08.029473,105.0,1.0,8238.0,3321.0,-13206,0.0
2020-10-13 12:14:08.107579,105.0,1.0,7902.0,3525.0,-12933,0.0
2020-10-13 12:14:08.186016,105.0,1.0,8155.0,3345.0,-13405,0.0
2020-10-13 12:14:08.435893,105.0,1.0,8226.0,3490.0,-13616,0.0
2020-10-13 12:14:08.529637,105.0,1.0,8039.0,3559.0,-13150,0.0
2020-10-13 12:14:08.645628,105.0,1.0,8196.0,3584.0,-13340,0.0
2020-10-13 12:14:08.723723,105.0,1.0,8076.0,3585.0,-13278,0.0
2020-10-13 12:14:08.786228,105.0,1.0,8130.0,3737.0,-13125,0.0
2020-10-13 12:14:08.864351,105.0,1.0,8024.0,3389.0,-13582,0.0
2020-10-13 12:14:08.942159,105.0,1.0,8088.0,3640.0,-13177,0.0
2020-10-13 12:14:09.129610,105.0,1.0,8183.0,3495.0,-13216,0.0
2020-10-13 12:14:09.301933,105.0,1.0,8301.0,3766.0,-13322,0.0
2020-10-13 12:14:09.380295,105.0,1.0,8178.0,3524.0,-13254,0.0
2020-10-13 12:14:09.442403,105.0,1.0,8223.0,3141.0,-13302,0.0
2020-10-13 12:14:09.801984,105.0,1.0,8312.0,3318.0,-13452,0.0
2020-10-13 12:14:09.864489,105.0,1.0,8160.0,3568.0,-13519,0.0
2020-10-13 12:14:09.973904,105.0,1.0,8146.0,3564.0,-13292,0.0
2020-10-13 12:14:10.192266,105.0,1.0,8415.0,3538.0,-13295,0.0
2020-10-13 12:14:10.301902,105.0,1.0,8116.0,3609.0,-13334,0.0
2020-10-13 12:14:10.379985,105.0,1.0,8390.0,3471.0,-13971,0.0
2020-10-13 12:14:10.520647,105.0,1.0,8023.0,3543.0,-13474,0.0
2020-10-13 12:14:10.551765,105.0,1.0,8240.0,3522.0,-13572,0.0
2020-10-13 12:14:10.582759,105.0,1.0,8116.0,3393.0,-13083,0.0
2020-10-13 12:14:10.645281,105.0,1.0,8309.0,3471.0,-13289,0.0
2020-10-13 12:14:10.723565,105.0,1.0,8219.0,3507.0,-13195,0.0
2020-10-13 12:14:10.848362,105.0,1.0,8093.0,3544.0,-12553,0.0
2020-10-13 12:14:11.035787,105.0,1.0,8091.0,3314.0,-13005,0.0
2020-10-13 12:14:11.176705,105.0,1.0,8118.0,3324.0,-13275,0.0
2020-10-13 12:14:11.285757,105.0,1.0,8170.0,3704.0,-13120,0.0
2020-10-13 12:14:11.332627,105.0,1.0,8206.0,3410.0,-13231,0.0
2020-10-13 12:14:11.348457,105.0,1.0,8130.0,3703.0,-13194,0.0
2020-10-13 12:14:11.395171,105.0,1.0,8261.0,3513.0,-13302,0.0
2020-10-13 12:14:11.489089,105.0,1.0,8183.0,3492.0,-13212,0.0
2020-10-13 12:14:11.551553,105.0,1.0,8048.0,3740.0,-13218,0.0
2020-10-13 12:14:11.567236,105.0,1.0,8207.0,3477.0,-13319,0.0
2020-10-13 12:14:11.645302,105.0,1.0,8288.0,3606.0,-13219,0.0
2020-10-13 12:14:11.785918,105.0,1.0,8195.0,3595.0,-13340,0.0
2020-10-13 12:14:11.863748,105.0,1.0,8019.0,3495.0,-12939,0.0
2020-10-13 12:14:11.941848,105.0,1.0,8109.0,3594.0,-13088,0.0
2020-10-13 12:14:12.129574,105.0,1.0,8149.0,3612.0,-13452,0.0
2020-10-13 12:14:12.192066,105.0,1.0,8267.0,3714.0,-13441,0.0
2020-10-13 12:14:12.301376,105.0,1.0,8321.0,3321.0,-13267,0.0
2020-10-13 12:14:12.426444,105.0,1.0,8306.0,3583.0,-12784,0.0
2020-10-13 12:14:12.535742,105.0,1.0,8122.0,3492.0,-13283,0.0
2020-10-13 12:14:12.582581,105.0,1.0,8205.0,3412.0,-13080,0.0
2020-10-13 12:14:12.707590,105.0,1.0,8201.0,3302.0,-13095,0.0
